CLNDN	Count
not_specified|3-methylglutaconic_aciduria_with_deafness,_encephalopathy,_and_Leigh-like_syndrome|not_provided	1
not_provided|3-methylglutaconic_aciduria_with_deafness,_encephalopathy,_and_Leigh-like_syndrome	1
EZR-related_disorder	1
Angioedema,_hereditary,_4|not_specified|not_provided|Plasminogen_deficiency,_type_I	1
Angioedema,_hereditary,_4|not_specified|Plasminogen_deficiency,_type_I|not_provided	1
Angioedema,_hereditary,_4|not_provided|Plasminogen_deficiency,_type_I	2
Plasminogen_deficiency,_type_I|not_provided|Angioedema,_hereditary,_4	1
Autosomal_recessive_juvenile_Parkinson_disease_2|Neoplasm_of_ovary|Lung_cancer|not_specified|not_provided	1
TBXT-related_disorder	1
Neural_tube_defects,_susceptibility_to	1
not_provided|Cystic_leukoencephalopathy_without_megalencephaly	1
THBS2-related_disorder	5
Lumbar_disk_herniation,_susceptibility_to|THBS2-related_disorder	1
not_provided|ERMARD-related_disorder	1
not_provided|Spinocerebellar_ataxia_type_17	1
not_specified|not_provided|Lethal_osteosclerotic_bone_dysplasia	1
Lethal_osteosclerotic_bone_dysplasia|not_provided	1
Primary_ciliary_dyskinesia_18|not_provided	1
not_provided|Primary_ciliary_dyskinesia_18	8
Primary_ciliary_dyskinesia_18|Primary_ciliary_dyskinesia|not_specified|not_provided	2
Primary_ciliary_dyskinesia_18|not_specified|Primary_ciliary_dyskinesia|not_provided	1
Primary_ciliary_dyskinesia_18|Primary_ciliary_dyskinesia|not_provided|not_specified	1
SUN1-related_disorder|Emery-Dreifuss_muscular_dystrophy|not_provided	1
Emery-Dreifuss_muscular_dystrophy|not_provided	1
Emery-Dreifuss_muscular_dystrophy	1
Emery-Dreifuss_muscular_dystrophy|SUN1-related_disorder	1
Neurodevelopmental_disorder_with_cataracts,_poor_growth,_and_dysmorphic_facies	15
Neurodevelopmental_disorder_with_cataracts,_poor_growth,_and_dysmorphic_facies|not_provided	6
INTS1-related_disorder	1
Neonatal-onset_encephalopathy_with_rigidity_and_seizures|not_provided	1
IQCE-related_disorder|Polydactyly,_postaxial,_type_a7	2
Polydactyly,_postaxial,_type_a7|IQCE-related_disorder	6
Polydactyly,_postaxial,_type_a7	2
not_provided|IQCE-related_disorder	1
BENTA_disease|Severe_combined_immunodeficiency_due_to_CARD11_deficiency|not_specified|Immunodeficiency_11b_with_atopic_dermatitis|not_provided	1
BENTA_disease|Severe_combined_immunodeficiency_due_to_CARD11_deficiency|not_specified|Immunodeficiency_11b_with_atopic_dermatitis	1
BENTA_disease|Severe_combined_immunodeficiency_due_to_CARD11_deficiency|not_specified	1
BENTA_disease|Severe_combined_immunodeficiency_due_to_CARD11_deficiency|not_provided|Immunodeficiency_11b_with_atopic_dermatitis|not_specified	1
WIPI2-related_disorder	2
SLC29A4-related_disorder	1
Hereditary_nonpolyposis_colorectal_neoplasms|Lynch_syndrome_4|not_specified|Mismatch_repair_cancer_syndrome_4|Lynch_syndrome	1
Hereditary_cancer-predisposing_syndrome|not_provided|Lynch_syndrome_4	1
Intellectual_disability,_autosomal_dominant_48	2
Leukodystrophy,_hypomyelinating,_16	2
Leukodystrophy,_hypomyelinating,_16|not_provided	1
not_provided|Leukodystrophy,_hypomyelinating,_16	1
not_provided|Congenital_Muscular_Dystrophy,_alpha-dystroglycan_related	1
Congenital_Muscular_Dystrophy,_alpha-dystroglycan_related|Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2U|Muscular_dystrophy-dystroglycanopathy_(congenital_with_brain_and_eye_anomalies),_type_A,_7|not_provided	1
Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2U|Muscular_dystrophy-dystroglycanopathy_(congenital_with_brain_and_eye_anomalies),_type_A,_7	1
Muscular_dystrophy-dystroglycanopathy_(congenital_with_brain_and_eye_anomalies),_type_A,_7|Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2U	1
Muscular_dystrophy-dystroglycanopathy_(congenital_with_brain_and_eye_anomalies),_type_A,_7|not_specified|Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2U|Congenital_Muscular_Dystrophy,_alpha-dystroglycan_related	1
not_provided|Primary_ciliary_dyskinesia_7|Primary_ciliary_dyskinesia|not_specified	2
not_specified|Primary_ciliary_dyskinesia_7|not_provided|Primary_ciliary_dyskinesia	1
not_provided|Primary_ciliary_dyskinesia|Primary_ciliary_dyskinesia_7|not_specified	1
Primary_ciliary_dyskinesia_7|not_provided	1
Primary_ciliary_dyskinesia|not_provided|Primary_ciliary_dyskinesia_7|not_specified	2
Primary_ciliary_dyskinesia|not_specified|Primary_ciliary_dyskinesia_7|not_provided	1
Primary_ciliary_dyskinesia_7|Primary_ciliary_dyskinesia|not_provided|not_specified	1
not_provided|Primary_ciliary_dyskinesia|not_specified|Primary_ciliary_dyskinesia_7	2
.|Cholangiocarcinoma|Crohn_disease-associated_growth_failure,_susceptibility_to|.|Diabetes_mellitus_type_2,_susceptibility_to|Kaposi_sarcoma|Diabetes_mellitus,_type_1,_susceptibility_to	1
PERCHING_syndrome	2
PERCHING_syndrome|Retinitis_pigmentosa|not_provided	1
GPNMB-related_disorder	1
not_provided|Autosomal_dominant_nonsyndromic_hearing_loss_5	1
Autosomal_dominant_nonsyndromic_hearing_loss_5|not_provided	1
not_provided|not_specified|Autosomal_dominant_nonsyndromic_hearing_loss_5	1
Autosomal_recessive_osteopetrosis_8|not_provided	1
Bosley-Salih-Alorainy_syndrome	1
Bilateral_microtia-deafness-cleft_palate_syndrome	2
not_provided|HOXA4-related_disorder	1
Charcot-Marie-Tooth_disease|not_provided|Charcot-Marie-Tooth_disease_type_2|Distal_spinal_muscular_atrophy|Charcot-Marie-Tooth_disease_type_2D|Neuronopathy,_distal_hereditary_motor,_type_5A|not_specified|Spinal_muscular_atrophy,_infantile,_James_type	1
not_provided|Charcot-Marie-Tooth_disease_type_2D|Distal_spinal_muscular_atrophy|Charcot-Marie-Tooth_disease_type_2|Neuronopathy,_distal_hereditary_motor,_type_5A|Charcot-Marie-Tooth_disease|not_specified	1
Isolated_growth_hormone_deficiency_type_IB|not_provided	1
not_provided|Hearing_loss,_autosomal_dominant_74	2
Hearing_loss,_autosomal_dominant_74|not_provided	1
not_provided|Hemolytic_anemia_due_to_pyrimidine_5'_nucleotidase_deficiency	1
not_specified|not_provided|Retinitis_pigmentosa|Retinitis_pigmentosa_9	1
not_provided|Retinitis_pigmentosa|Retinitis_pigmentosa_9	1
Retinitis_pigmentosa_9	1
not_specified|Bardet-Biedl_syndrome_9|not_provided	1
Bardet-Biedl_syndrome_9	1
Bardet-Biedl_syndrome_9|not_provided	1
Bardet-Biedl_syndrome|not_provided|Bardet-Biedl_syndrome_9|not_specified|Bardet-Biedl_syndrome_1	1
not_provided|Bardet-Biedl_syndrome_9	2
Diaphanospondylodysostosis|not_provided	1
not_provided|Diaphanospondylodysostosis	1
Atrial_septal_defect_4|not_provided	1
not_specified|not_provided|Atrial_septal_defect_4	1
not_specified|Cardiovascular_phenotype|not_provided|Atrial_septal_defect_4	1
Focal_segmental_glomerulosclerosis_8|not_provided|not_specified	1
not_provided|Focal_segmental_glomerulosclerosis_8	3
Focal_segmental_glomerulosclerosis_8	1
not_specified|Primary_ciliary_dyskinesia_6|not_provided|Primary_ciliary_dyskinesia	1
Primary_ciliary_dyskinesia_6	2
Primary_ciliary_dyskinesia|not_specified|not_provided|Primary_ciliary_dyskinesia_6	1
Primary_ciliary_dyskinesia_6|Primary_ciliary_dyskinesia|not_specified	1
Primary_ciliary_dyskinesia_6|not_provided|not_specified	1
not_provided|SFRP4-related_disorder|Pyle_metaphyseal_dysplasia	3
SFRP4-related_disorder|Pyle_metaphyseal_dysplasia|not_provided	1
POU6F2-related_disorder	5
Polydactyly|Pallister-Hall_syndrome|Greig_cephalopolysyndactyly_syndrome	1
Polydactyly|Pallister-Hall_syndrome|Greig_cephalopolysyndactyly_syndrome|not_provided	1
Polydactyly|Greig_cephalopolysyndactyly_syndrome|Pallister-Hall_syndrome	1
Pallister-Hall_syndrome|Greig_cephalopolysyndactyly_syndrome	1
Greig_cephalopolysyndactyly_syndrome|Pallister-Hall_syndrome	1
not_specified|Pallister-Hall_syndrome|Greig_cephalopolysyndactyly_syndrome|Polydactyly|not_provided	1
not_provided|Glycogen_storage_disease_type_X	1
Ehlers-Danlos_syndrome,_classic-like,_2|not_provided	4
not_provided|Ehlers-Danlos_syndrome,_classic-like,_2	1
not_provided|Hyperinsulinism_due_to_glucokinase_deficiency|Maturity-onset_diabetes_of_the_young_type_2|Transient_Neonatal_Diabetes,_Recessive|Maturity_onset_diabetes_mellitus_in_young|Permanent_neonatal_diabetes_mellitus	1
Intellectual_disability,_autosomal_dominant_54	5
not_provided|Intellectual_disability,_autosomal_dominant_54	1
Intellectual_disability,_autosomal_dominant_54|not_provided	1
not_provided|Autosomal_recessive_nonsyndromic_hearing_loss_44	4
not_provided|Heterotaxy,_visceral,_8,_autosomal	3
Heterotaxy,_visceral,_8,_autosomal|not_provided	4
not_provided|PKD1L1-related_disorder	1
PKD1L1-related_disorder|not_provided	2
ZPBP-related_disorder	1
Pancytopenia_due_to_IKZF1_mutations|not_specified	1
not_specified|not_provided|Deficiency_of_aromatic-L-amino-acid_decarboxylase	1
Deficiency_of_aromatic-L-amino-acid_decarboxylase	1
not_provided|Lung_cancer	1
Inflammatory_skin_and_bowel_disease,_neonatal,_2|not_provided|EGFR-related_lung_cancer|Lung_cancer|not_specified	1
Inflammatory_skin_and_bowel_disease,_neonatal,_2|not_provided	1
EGFR-related_lung_cancer	3
not_provided|Deficiency_of_phosphoserine_phosphatase	3
not_specified|Deficiency_of_phosphoserine_phosphatase|not_provided	2
Deficiency_of_phosphoserine_phosphatase|not_provided	2
Deficiency_of_phosphoserine_phosphatase	8
Deficiency_of_phosphoserine_phosphatase|PSPH-related_disorder	1
not_specified|Deficiency_of_phosphoserine_phosphatase	1
not_provided|not_specified|Mucopolysaccharidosis_type_7	2
not_specified|not_provided|Mucopolysaccharidosis_type_7	2
not_provided|Mucopolysaccharidosis_type_7	1
not_specified|Mucopolysaccharidosis_type_7|not_provided	1
not_provided|Argininosuccinate_lyase_deficiency	2
Argininosuccinate_lyase_deficiency|not_provided	1
not_specified|not_provided|Argininosuccinate_lyase_deficiency	2
not_specified|not_provided|Progressive_myoclonic_epilepsy_type_3	1
not_provided|Inborn_genetic_diseases|not_specified|Progressive_myoclonic_epilepsy_type_3	1
Progressive_myoclonic_epilepsy_type_3|not_provided	2
Supravalvar_aortic_stenosis	2
Cutis_laxa,_autosomal_dominant_1|not_provided	1
not_provided|GTF2IRD1-related_disorder	1
GTF2IRD1-related_disorder	1
not_provided|Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis|Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency|Classic_congenital_adrenal_hyperplasia_due_to_21-hydroxylase_deficiency|not_specified	1
not_specified|Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis|Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency|Classic_congenital_adrenal_hyperplasia_due_to_21-hydroxylase_deficiency	1
Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis|Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency|Classic_congenital_adrenal_hyperplasia_due_to_21-hydroxylase_deficiency|not_specified|not_provided	1
Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency|not_specified|not_provided|Classic_congenital_adrenal_hyperplasia_due_to_21-hydroxylase_deficiency	1
Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis	1
Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis|not_provided	1
Antley-Bixler_syndrome_without_genital_anomalies_or_disordered_steroidogenesis|Congenital_adrenal_hyperplasia_due_to_cytochrome_P450_oxidoreductase_deficiency|Antley-Bixler_syndrome_with_genital_anomalies_and_disordered_steroidogenesis	1
PTPN12-related_condition	1
PTPN12-related_condition|not_provided	1
not_provided|Nephrotic_syndrome_15|not_specified	1
Nephrotic_syndrome_15|not_provided|not_specified	1
not_provided|Platelet-type_bleeding_disorder_10	2
SEMA3C-related_disorder	4
SEMA3C-related_disorder|not_provided	1
Autosomal_recessive_nonsyndromic_hearing_loss_39|not_provided	1
Brugada_syndrome|Cardiovascular_phenotype	1
not_specified|not_provided|Pontocerebellar_hypoplasia_type_3	2
Pontocerebellar_hypoplasia_type_3|not_specified|not_provided	1
CHARGE_association|not_provided	4
not_specified|CHARGE_association	1
CHARGE_association|not_provided|not_specified	1
not_specified|not_provided|CHARGE_association	1
not_provided|SEMA3A-related_disorder	1
Cholestasis,_intrahepatic,_of_pregnancy,_3|Progressive_familial_intrahepatic_cholestasis_type_3|not_specified|not_provided	1
not_provided|Progressive_familial_intrahepatic_cholestasis_type_3|Cholestasis,_intrahepatic,_of_pregnancy,_3	2
Tramadol_response|MDR1_POLYMORPHISM|not_provided|Non-small_cell_lung_carcinoma|ABCB1-related_disorder	1
Neoplasm_of_ovary|not_specified|ABCB1-related_disorder	1
not_specified|Tramadol_response|not_provided|ABCB1-related_disorder	1
Developmental_and_epileptic_encephalopathy,_61|not_provided	1
Developmental_and_epileptic_encephalopathy,_61	2
ADAM22-related_disorder	1
not_provided|Developmental_and_epileptic_encephalopathy,_61	1
Spermatogenic_failure_24	2
CFAP69-related_condition	1
CFAP69-related_condition|Spermatogenic_failure_24	3
not_provided|Congenital_long_QT_syndrome|Long_QT_syndrome_11	1
Congenital_long_QT_syndrome|Long_QT_syndrome_11|Cardiovascular_phenotype|Long_QT_syndrome|not_specified	1
Cardiovascular_phenotype|Long_QT_syndrome_11|Long_QT_syndrome|Congenital_long_QT_syndrome|not_specified|not_provided	1
Angiokeratoma_corporis_diffusum_with_arteriovenous_fistulas|Cerebral_cavernous_malformation	1
not_provided|Angiokeratoma_corporis_diffusum_with_arteriovenous_fistulas|Cerebral_cavernous_malformation|not_specified	1
Zellweger_spectrum_disorders|not_specified|not_provided|Peroxisome_biogenesis_disorder_1A_(Zellweger)	1
Zellweger_spectrum_disorders	1
Heimler_syndrome_1|Peroxisome_biogenesis_disorder_1B|not_specified|not_provided|Peroxisome_biogenesis_disorder_1A_(Zellweger)|Zellweger_spectrum_disorders	1
SAMD9-related_disorder|not_provided	1
SAMD9L-related_disorder|not_provided	1
Bone_mineral_density_quantitative_trait_locus_15|CALCR-related_disorder|not_provided	1
not_provided|CALCR-related_disorder	1
not_specified|Ehlers-Danlos_syndrome,_classic_type,_1|Osteogenesis_imperfecta_type_I	1
not_specified|not_provided|Osteogenesis_imperfecta,_perinatal_lethal|Osteogenesis_imperfecta|Ehlers-danlos_syndrome,_arthrochalasia_type,_2|Ehlers-Danlos_syndrome,_classic_type,_1|Osteogenesis_imperfecta_type_I|Osteogenesis_imperfecta_type_III|Osteogenesis_imperfecta_with_normal_sclerae,_dominant_form	1
Ehlers-Danlos_syndrome|not_specified|not_provided|Osteogenesis_imperfecta,_perinatal_lethal|Cardiovascular_phenotype|Ehlers-danlos_syndrome,_arthrochalasia_type,_2|Ehlers-Danlos_syndrome,_classic_type,_1|Osteogenesis_imperfecta_type_I|Osteogenesis_imperfecta|Osteogenesis_imperfecta_type_III|Osteogenesis_imperfecta_with_normal_sclerae,_dominant_form	1
Osteogenesis_imperfecta|Ehlers-Danlos_syndrome	1
Ehlers-Danlos_syndrome,_classic_type,_1|Osteogenesis_imperfecta_type_I	1
Osteogenesis_imperfecta_type_I|Ehlers-Danlos_syndrome,_classic_type,_1|not_provided	1
not_provided|Ehlers-Danlos_syndrome,_arthrochalasia_type|Osteogenesis_Imperfecta,_Dominant	1
not_provided|not_specified|Myoclonic_dystonia_11	1
PPP1R9A-related_disorder	3
Coronary_artery_spasm_2,_susceptibility_to|PON1-related_disorder|Enzyme_activity_finding|not_provided|Coronary_artery_disease,_susceptibility_to	1
not_provided|Enzyme_activity_finding	1
not_provided|DYNC1I1-related_condition|not_specified	1
Citrin_deficiency	1
Citrullinemia,_type_II,_adult-onset|Citrullinemia|Citrin_deficiency|Citrullinemia_type_II|Neonatal_intrahepatic_cholestasis_due_to_citrin_deficiency|Citrullinemia_type_I|not_specified|not_provided	1
not_provided|DLX6-related_condition	1
Congenital_microcephaly_-_severe_encephalopathy_-_progressive_cerebral_atrophy_syndrome|not_provided	1
not_provided|Congenital_microcephaly_-_severe_encephalopathy_-_progressive_cerebral_atrophy_syndrome	1
not_provided|Developmental_delay_with_or_without_dysmorphic_facies_and_autism|Hearing_loss,_autosomal_dominant_75	2
not_provided|Hereditary_spastic_paraplegia_50	2
not_provided|Hereditary_spastic_paraplegia|Hereditary_spastic_paraplegia_50	1
not_specified|Hereditary_spastic_paraplegia_50	1
not_provided|Alazami-Yuan_syndrome	4
Alazami-Yuan_syndrome|not_provided	1
Microcephaly_25,_primary,_autosomal_recessive	1
not_provided|Premature_ovarian_failure_8|Spermatogenic_failure_61	2
Premature_ovarian_failure_8|Spermatogenic_failure_61|not_provided	1
Hereditary_hemochromatosis|not_provided|Hemochromatosis_type_3	1
Developmental_and_epileptic_encephalopathy,_76|Intellectual_developmental_disorder_with_severe_speech_and_ambulation_defects	1
GIGYF1-related_disorder	1
not_provided|GIGYF1-related_disorder	2
Lymphatic_malformation_7|Cardiovascular_phenotype|not_provided|Capillary_malformation-arteriovenous_malformation_2	4
Congenital_plasminogen_activator_inhibitor_type_1_deficiency	1
not_provided|MEDNIK_syndrome	1
not_provided|Bone_fragility_with_contractures,_arterial_rupture,_and_deafness	1
Global_developmental_delay_with_or_without_impaired_intellectual_development	2
Autosomal_recessive_nonsyndromic_hearing_loss_61|not_provided	1
SLC26A5-related_disorder	1
not_provided|Autosomal_recessive_nonsyndromic_hearing_loss_61|not_specified	1
Norman-Roberts_syndrome	1
Familial_temporal_lobe_epilepsy_7|Norman-Roberts_syndrome|not_specified|not_provided	1
not_provided|Norman-Roberts_syndrome|Familial_temporal_lobe_epilepsy_7|not_specified	2
Familial_temporal_lobe_epilepsy_7|Norman-Roberts_syndrome|not_specified	1
not_specified|Norman-Roberts_syndrome|Familial_temporal_lobe_epilepsy_7|not_provided	1
not_provided|not_specified|Norman-Roberts_syndrome	2
Norman-Roberts_syndrome|not_provided|not_specified|Familial_temporal_lobe_epilepsy_7	1
KMT2E-related_disorder|not_provided	1
PUS7-related_disorder	1
Intellectual_developmental_disorder_with_abnormal_behavior,_microcephaly,_and_short_stature	1
Infantile_liver_failure_syndrome_3|not_specified|not_provided	1
Infantile_liver_failure_syndrome_3	1
COG5-congenital_disorder_of_glycosylation	1
not_specified|COG5-congenital_disorder_of_glycosylation	4
not_provided|COG5-congenital_disorder_of_glycosylation	1
not_provided|not_specified|Congenital_secretory_diarrhea,_chloride_type	1
not_provided|Pyruvate_dehydrogenase_E3_deficiency	2
Pyruvate_dehydrogenase_E3_deficiency	1
Pyruvate_dehydrogenase_complex_deficiency|not_specified|not_provided|Pyruvate_dehydrogenase_E3_deficiency|Leigh_syndrome	1
Maple_syrup_urine_disease|not_specified|Cobblestone_lissencephaly_without_muscular_or_ocular_involvement|Pyruvate_dehydrogenase_complex_deficiency|Leigh_syndrome|not_provided	1
PPP1R3A-related_disorder|not_provided|Insulin_resistance,_susceptibility_to|Type_2_diabetes_mellitus	1
Type_2_diabetes_mellitus|not_provided|PPP1R3A-related_disorder	1
PPP1R3A-related_disorder|not_provided|Type_2_diabetes_mellitus	1
Type_2_diabetes_mellitus|PPP1R3A-related_disorder|not_provided	1
